Airport1,Airport2
"united states,lihue","united states,san diego"
"united states,lihue","united states,seattle"
"united states,lihue","united states,san francisco"
"united states,lihue","united states,san jose"
"united states,lihue","canada,vancouver"
"france,lille","portugal,faro"
"france,lille","france,lyon"
"france,lille","france,montpellier"
"france,lille","france,marseille"
"france,lille","france,nice"
"france,lille","france,nantes"
"france,lille","portugal,porto"
"france,lille","algeria,oran"
"france,lille","morocco,marrakech"
"france,lille","croatia,split"
"france,lille","france,strasbourg"
"france,lille","france,toulouse"
"france,lille","italy,venice"
"peru,lima","bolivia,la paz"
"peru,lima","spain,madrid"
"peru,lima","mexico,mexico city"
"peru,lima","united states,miami"
"peru,lima","uruguay,montevideo"
"peru,lima","peru,pucallpa"
"peru,lima","peru,puerto maldonado"
"peru,lima","peru,piura"
"peru,lima","brazil,porto alegre"
"peru,lima","panama,panama city"
"peru,lima","el salvador,san salvador"
"peru,lima","chile,santiago"
"peru,lima","dominican republic,santo domingo"
"peru,lima","costa rica,san jose"
"peru,lima","peru,tumbes"
"peru,lima","peru,tacna"
"peru,lima","peru,tingo maria"
"peru,lima","peru,tarapoto"
"peru,lima","peru,trujillo"
"peru,lima","ecuador,quito"
"peru,lima","bolivia,santa cruz"
"peru,lima","canada,toronto"
"italy,milan","spain,madrid"
"italy,milan","italy,naples"
"italy,milan","italy,olbia"
"italy,milan","romania,bucharest"
"italy,milan","italy,palermo"
"italy,milan","italy,pescara"
"italy,milan","germany,berlin"
"italy,milan","austria,vienna"
"italy,milan","poland,warsaw"
"costa rica,liberia","united states,miami"
"costa rica,liberia","panama,panama city"
"costa rica,liberia","el salvador,san salvador"
"costa rica,liberia","costa rica,san jose"
"costa rica,liberia","canada,toronto"
"portugal,lisbon","united kingdom,liverpool"
"portugal,lisbon","france,lyon"
"portugal,lisbon","spain,madrid"
"portugal,lisbon","united kingdom,manchester"
"portugal,lisbon","united states,miami"
"portugal,lisbon","mozambique,maputo"
"portugal,lisbon","france,marseille"
"portugal,lisbon","germany,munich"
"portugal,lisbon","brazil,natal"
"portugal,lisbon","france,nice"
"portugal,lisbon","france,nantes"
"portugal,lisbon","portugal,porto"
"portugal,lisbon","ireland,cork"
"portugal,lisbon","norway,oslo"
"portugal,lisbon","romania,bucharest"
"portugal,lisbon","portugal,ponta delgada"
"portugal,lisbon","united states,philadelphia"
"portugal,lisbon","brazil,porto alegre"
"portugal,lisbon","italy,pisa"
"portugal,lisbon","morocco,marrakech"
"portugal,lisbon","brazil,recife"
"portugal,lisbon","brazil,salvador"
"portugal,lisbon","germany,stuttgart"
"portugal,lisbon","spain,sevilla"
"portugal,lisbon","germany,berlin"
"portugal,lisbon","france,toulouse"
"portugal,lisbon","sao tome and principe,sao tome"
"portugal,lisbon","tunisia,tunis"
"portugal,lisbon","italy,venice"
"portugal,lisbon","brazil,campinas"
"portugal,lisbon","austria,vienna"
"portugal,lisbon","spain,valencia"
"portugal,lisbon","poland,warsaw"
"portugal,lisbon","canada,montreal"
"portugal,lisbon","canada,toronto"
"portugal,lisbon","switzerland,zurich"
"united states,little rock","united states,chicago"
"united states,little rock","united states,phoenix"
"united states,little rock","united states,sanford"
"united states,little rock","united states,st. louis"
"congo (kinshasa),lodja","congo (kinshasa),kinshasa"
"slovenia,ljubljana","united kingdom,london"
"slovenia,ljubljana","germany,munich"
"slovenia,ljubljana","bosnia and herzegovina,sarajevo"
"slovenia,ljubljana","macedonia,skopje"
"slovenia,ljubljana","russia,moscow"
"slovenia,ljubljana","montenegro,podgorica"
"slovenia,ljubljana","albania,tirana"
"slovenia,ljubljana","austria,vienna"
"slovenia,ljubljana","poland,warsaw"
"slovenia,ljubljana","switzerland,zurich"
"india,lucknow","oman,muscat"
"india,lucknow","saudi arabia,riyadh"
"sweden,lulea","sweden,sundsvall"
"sweden,lulea","sweden,umea"
"china,yongzhou","china,shenzhen"
"malawi,lilongwe","zambia,lusaka"
"malawi,lilongwe","kenya,nairobi"
"mexico,los mochis","mexico,mexico city"
"mexico,los mochis","mexico,mazatlan"
"mexico,los mochis","mexico,tijuana"
"united states,klamath falls","united states,portland"
"united states,klamath falls","united states,san francisco"
"united states,lincoln","united states,minneapolis"
"united states,lincoln","united states,chicago"
"austria,linz","united kingdom,london"
"austria,linz","austria,salzburg"
"austria,linz","austria,vienna"
"indonesia,praya","australia,perth"
"indonesia,praya","singapore,singapore"
"indonesia,praya","indonesia,surabaya"
"nigeria,lagos","morocco,casablanca"
"nigeria,lagos","spain,madrid"
"nigeria,lagos","kenya,nairobi"
"nigeria,lagos","nigeria,uyo"
"nigeria,lagos","liberia,monrovia"
"nigeria,lagos","equatorial guinea,malabo"
"bolivia,la paz","bolivia,cobija"
"bolivia,la paz","bolivia,potosi"
"bolivia,la paz","bolivia,sucre"
"bolivia,la paz","bolivia,santa cruz"
"bolivia,la paz","bolivia,trinidad"
"bolivia,la paz","bolivia,tarija"
"bolivia,la paz","bolivia,uyuni"
"united kingdom,liverpool","spain,madrid"
"united kingdom,liverpool","italy,naples"
"united kingdom,liverpool","france,nice"
"united kingdom,liverpool","portugal,porto"
"united kingdom,liverpool","ireland,cork"
"united kingdom,liverpool","poland,poznan"
"united kingdom,liverpool","italy,pisa"
"united kingdom,liverpool","ireland,shannon"
"united kingdom,liverpool","germany,berlin"
"united kingdom,liverpool","poland,szczecin"
"united kingdom,liverpool","lithuania,vilnius"
"united kingdom,liverpool","poland,warsaw"
"united kingdom,liverpool","poland,wroclaw"
"australia,longreach","australia,winton"
"france,la rochelle","portugal,porto"
"france,la rochelle","france,paris"
"france,la rochelle","france,poitiers"
"france,la rochelle","united kingdom,southampton"
"france,la rochelle","united kingdom,london"
"dominican republic,la romana","spain,madrid"
"dominican republic,la romana","united states,miami"
"dominican republic,la romana","puerto rico,san juan"
"dominican republic,la romana","canada,halifax"
"france,lorient","france,lyon"
"france,lorient","france,paris"
"chile,la serena","chile,santiago"
"united states,la crosse","united states,minneapolis"
"united states,la crosse","united states,chicago"
"australia,launceston","australia,melbourne"
"australia,launceston","australia,sydney"
"australia,lismore","australia,sydney"
"united kingdom,london","poland,lublin"
"united kingdom,london","poland,poznan"
"united kingdom,london","poland,rzeszow"
"united kingdom,london","macedonia,skopje"
"united kingdom,london","romania,timisoara"
"united kingdom,london","bulgaria,varna"
"united kingdom,london","lithuania,vilnius"
"united kingdom,london","poland,wroclaw"
"namibia,luderitz","namibia,oranjemund"
"switzerland,lugano","switzerland,zurich"
"zambia,lusaka","netherlands,amsterdam"
"zambia,lusaka","malawi,blantyre"
"zambia,lusaka","zambia,kasama"
"zambia,lusaka","angola,luanda"
"zambia,lusaka","zambia,livingstone"
"zambia,lusaka","kenya,nairobi"
"zambia,lusaka","zambia,ndola"
"zambia,lusaka","namibia,windhoek"
"zambia,livingstone","zimbabwe,harare"
"united states,lewiston","united states,pullman"
"united states,lewiston","united states,seattle"
"united states,lewiston","united states,salt lake city"
"china,lhasa","china,mianyang"
"china,lhasa","china,beijing"
"china,lhasa","china,xi'an"
"china,lhasa","china,xining"
"egypt,luxor","saudi arabia,riyadh"
"china,luoyang","china,beijing"
"china,luoyang","china,shanghai"
"china,luoyang","china,shenyang"
"china,linyi","china,beijing"
"china,linyi","china,shanghai"
"china,linyi","china,shenyang"
"china,linyi","china,shenzhen"
"china,linyi","china,wenzhou"
"china,linyi","china,wuhan"
"china,linyi","china,xi'an"
"france,lyon","spain,madrid"
"france,lyon","tunisia,monastir"
"france,lyon","france,montpellier"
"france,lyon","france,marseille"
"france,lyon","germany,munich"
"france,lyon","france,nice"
"france,lyon","france,nantes"
"france,lyon","portugal,porto"
"france,lyon","algeria,oran"
"france,lyon","france,poitiers"
"france,lyon","algeria,setif"
"france,lyon","morocco,marrakech"
"france,lyon","france,rennes"
"france,lyon","croatia,split"
"france,lyon","spain,sevilla"
"france,lyon","france,strasbourg"
"france,lyon","germany,berlin"
"france,lyon","algeria,tlemcen"
"france,lyon","france,toulouse"
"france,lyon","tunisia,tunis"
"france,lyon","italy,venice"
"france,lyon","austria,vienna"
"france,lyon","canada,montreal"
"france,lyon","switzerland,zurich"
"china,liuzhou","china,beijing"
"china,liuzhou","china,shanghai"
"china,liuzhou","china,sanya"
"china,liuzhou","china,shenzhen"
"china,liuzhou","china,wuhan"
"china,liuzhou","china,xiamen"
"china,liuzhou","china,zhuhai"
"china,luzhou","china,nanning"
"china,luzhou","china,beijing"
"china,luzhou","china,shanghai"
"china,luzhou","china,shenzhen"
"china,luzhou","china,xi'an"
"brazil,maraba","brazil,imperatriz"
"brazil,maraba","brazil,tucurui"
"spain,madrid","guatemala,guatemala city"
"spain,madrid","united kingdom,manchester"
"spain,madrid","mexico,mexico city"
"spain,madrid","united states,miami"
"spain,madrid","spain,murcia"
"spain,madrid","france,marseille"
"spain,madrid","germany,munich"
"spain,madrid","uruguay,montevideo"
"spain,madrid","france,nice"
"spain,madrid","france,nantes"
"spain,madrid","portugal,porto"
"spain,madrid","united states,chicago"
"spain,madrid","algeria,oran"
"spain,madrid","romania,bucharest"
"spain,madrid","china,beijing"
"spain,madrid","united states,philadelphia"
"spain,madrid","italy,palermo"
"spain,madrid","spain,pamplona"
"spain,madrid","italy,pisa"
"spain,madrid","panama,panama city"
"spain,madrid","morocco,marrakech"
"spain,madrid","morocco,rabat"
"spain,madrid","netherlands,rotterdam"
"spain,madrid","chile,santiago"
"spain,madrid","cuba,santiago de cuba"
"spain,madrid","dominican republic,santo domingo"
"spain,madrid","spain,santander"
"spain,madrid","costa rica,san jose"
"spain,madrid","bulgaria,sofia"
"spain,madrid","brazil,salvador"
"spain,madrid","equatorial guinea,malabo"
"spain,madrid","spain,sevilla"
"spain,madrid","france,strasbourg"
"spain,madrid","germany,berlin"
"spain,madrid","libya,tripoli"
"spain,madrid","france,toulouse"
"spain,madrid","romania,timisoara"
"spain,madrid","tunisia,tunis"
"spain,madrid","ecuador,quito"
"spain,madrid","italy,venice"
"spain,madrid","spain,vigo"
"spain,madrid","austria,vienna"
"spain,madrid","spain,valencia"
"spain,madrid","bolivia,santa cruz"
"spain,madrid","poland,warsaw"
"spain,madrid","switzerland,zurich"
"papua new guinea,madang","papua new guinea,port moresby"
"papua new guinea,madang","papua new guinea,vanimo"
"papua new guinea,madang","papua new guinea,wewak"
"marshall islands,majuro","kiribati,tarawa"
"united kingdom,manchester","jamaica,montego bay"
"united kingdom,manchester","united states,orlando"
"united kingdom,manchester","spain,murcia"
"united kingdom,manchester","germany,munich"
"united kingdom,manchester","italy,naples"
"united kingdom,manchester","france,nice"
"united kingdom,manchester","france,nantes"
"united kingdom,manchester","united kingdom,norwich"
"united kingdom,manchester","united states,chicago"
"united kingdom,manchester","ireland,cork"
"united kingdom,manchester","norway,oslo"
"united kingdom,manchester","cyprus,paphos"
"united kingdom,manchester","united states,philadelphia"
"united kingdom,manchester","italy,pisa"
"united kingdom,manchester","croatia,pula"
"united kingdom,manchester","morocco,marrakech"
"united kingdom,manchester","latvia,riga"
"united kingdom,manchester","poland,rzeszow"
"united kingdom,manchester","greece,thessaloniki"
"united kingdom,manchester","ireland,shannon"
"united kingdom,manchester","bulgaria,sofia"
"united kingdom,manchester","united kingdom,southampton"
"united kingdom,manchester","croatia,split"
"united kingdom,manchester","norway,stavanger"
"united kingdom,manchester","germany,berlin"
"united kingdom,manchester","libya,tripoli"
"united kingdom,manchester","france,toulouse"
"united kingdom,manchester","italy,venice"
"united kingdom,manchester","austria,vienna"
"united kingdom,manchester","spain,valencia"
"united kingdom,manchester","ireland,waterford"
"united kingdom,manchester","poland,warsaw"
"united kingdom,manchester","canada,vancouver"
"united kingdom,manchester","canada,calgary"
"united kingdom,manchester","canada,toronto"
"united kingdom,manchester","croatia,zadar"
"united kingdom,manchester","switzerland,zurich"
"brazil,manaus","united states,miami"
"brazil,manaus","brazil,parintins"
"brazil,manaus","venezuela,porlamar"
"brazil,manaus","panama,panama city"
"brazil,manaus","brazil,porto velho"
"brazil,manaus","brazil,santarem"
"brazil,manaus","brazil,tefe"
"brazil,manaus","brazil,campinas"
"venezuela,maracaibo","united states,miami"
"venezuela,maracaibo","venezuela,puerto cabello"
"venezuela,maracaibo","venezuela,porlamar"
"venezuela,maracaibo","panama,panama city"
"venezuela,maracaibo","venezuela,valencia"
"puerto rico,mayaguez","puerto rico,san juan"
"kenya,mombasa","turkey,istanbul"
"kenya,mombasa","kenya,nairobi"
"kenya,mombasa","tanzania,zanzibar"
"jamaica,montego bay","netherlands,amsterdam"
"jamaica,montego bay","united states,orlando"
"jamaica,montego bay","united states,chicago"
"jamaica,montego bay","united states,miami"
"jamaica,montego bay","united states,philadelphia"
